angDist,_RAJ2000,_DEJ2000,KIC,G16,Teff,log(g),[Fe/H],Rad,Mass,rho,Dist,Av,Mod,Ref,H14,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Dnu,numax,DPi1,dnurot,e_dnurot,Ncomp,Simbad,_RA,_DE,log(g),corerot,,[Fe/H],corerot
0.0298,295.41788,42.34349,6876162, ,4774,2.831,0.22,9.002,2.002,0.00387,1902.105,0.592,DSEP,,1,Simbad,295.41788,42.34349,295.4178911,42.3434911,6876162,7.15,81.48,66.7,305,1.53,2,Simbad,295.41789,42.34349,2.831,610,,0.22,610
0.124986,294.01178,47.16656,10146803, ,5007,3.157,-0.22,5.047,1.336,0.0146,1396.758,0.437,DSEP,,1,Simbad,294.01178,47.16656,294.0117869,47.1665944,10146803,13.62,168.99,82.4,335,0.61,2,Simbad,294.01179,47.16659,3.157,670,,-0.22,670
0.069601,294.12753,47.19194,10147167, ,4718,3.007,0.3,6.416,1.525,0.00814,1395.824,0.439,DSEP,,1,Simbad,294.12753,47.19194,294.12752,47.1919219,10147167,10.67,124.93,78.8,0,6.79,1,Simbad,294.12752,47.19192,3.007,0,,0.3,0
0.023143,284.27753,40.67445,5428360, ,4794,2.879,0.24,8.523,2.007,0.00456,1677.676,0.341,DSEP,,1,Simbad,284.27753,40.67445,284.2775308,40.6744564,5428360,8.66,95.91,74.2,335,5.6,2,Simbad,284.27753,40.67446,2.879,670,,0.24,670
0.084218,296.76102,50.79675,12170173, ,4864,2.98,0,6.658,1.544,0.00737,1633.525,0.436,DSEP,,1,Simbad,296.76102,50.79675,296.7610008,50.79673,12170173,9.65,111.76,74.4,0,0.55,1,Simbad,296.761,50.79673,2.98,0,,0,0
0.048785,295.87292,46.01446,9475697, ,4847,2.953,0.12,7.34,1.765,0.00629,844.238,0.429,DSEP,,1,Simbad,295.87292,46.01446,295.8729028,46.0144664,9475697,9.88,114.82,75.5,0,1.46,1,Simbad,295.8729,46.01447,2.953,0,,0.12,0
0.163759,281.25827,46.6221,9811950, ,4754,3.011,0.36,6.812,1.736,0.00774,576.977,0.244,DSEP,,1,Simbad,281.25827,46.6221,281.2583194,46.6221303,9811950,10.49,123.74,77.8,535,3.42,2,Simbad,281.25832,46.62213,3.011,1070,,0.36,1070
0.055164,294.2471,39.23285,4168909, ,4948,3.048,0.36,7.601,2.351,0.00754,771.48,0.456,DSEP,,1,Simbad,294.2471,39.23285,294.2471197,39.2328486,4168909,11.65,142.31,79.1,250,6.59,3,Simbad,294.24712,39.23285,3.048,500,,0.36,500
0.09058,288.44925,49.72644,11655827, ,5099,3.198,0.2,6.119,2.152,0.0132,2470.821,0.323,DSEP,,1,Simbad,288.44925,49.72644,288.4492853,49.7264294,11655827,14.86,192.21,85.2,0,2.2,1,Simbad,288.44929,49.72643,3.198,0,,0.2,0
0.056513,283.02545,45.48167,9071153, ,4781,2.986,0.16,6.612,1.542,0.00751,1552.419,0.291,DSEP,,1,Simbad,283.02545,45.48167,283.0254475,45.4816544,9071153,10.02,116.36,76.5,590,2.8,2,Simbad,283.02545,45.48165,2.986,1180,,0.16,1180
0.110521,285.02097,40.64439,5429842, ,5134,3.209,-0.22,5.303,1.661,0.0157,2460.239,0.353,DSEP,,1,Simbad,285.02097,40.64439,285.02094,40.6443694,5429842,15.04,190.38,85.82,760,9.82,3,Simbad,285.02094,40.64437,3.209,1520,,-0.22,1520
0.063096,290.39502,44.07228,8161789, ,4985,3.001,-0.02,7.271,1.93,0.00707,2229.584,0.412,DSEP,,1,Simbad,290.39502,44.07228,290.3950081,44.0722953,8161789,10.44,121.25,76.9,0,1.58,1,Simbad,290.39501,44.0723,3.001,0,,-0.02,0
0.046302,284.35852,41.89402,6424157, ,4912,2.892,0,8.254,1.938,0.00485,1151.543,0.33,DSEP,,1,Simbad,284.35852,41.89402,284.3585033,41.8940167,6424157,8.91,99.32,73.8,0,9.52,1,Simbad,284.3585,41.89402,2.892,0,,0,0
0.093331,291.86896,47.84157,10599977, ,4916,3.188,0.38,5.997,2.022,0.0132,2039.27,0.391,DSEP,,1,Simbad,291.86896,47.84157,291.8689539,47.8415956,10599977,14.5,187.13,85.1,390,3.95,2,Simbad,291.86895,47.8416,3.188,780,,0.38,780
0.145491,284.44016,41.88015,6424320, ,5135,2.957,-0.48,7.095,1.664,0.00656,2598.263,0.333,DSEP,,1,Simbad,284.44016,41.88015,284.4401058,41.8801478,6424320,9.88,108.54,76.5,325,3.09,3,Simbad,284.44011,41.88015,2.957,650,,-0.48,650
0.058204,293.38528,42.92583,7368013, ,4801,2.86,0.04,7.808,1.608,0.00476,1365.214,0.495,DSEP,,1,Simbad,293.38528,42.92583,293.3852858,42.9258144,7368013,7.92,88.05,71.72,725,3.68,2,Simbad,293.38529,42.92581,2.86,1450,,0.04,1450
0.05508,284.55276,41.88091,6424515, ,5162,3.071,-0.2,6.849,2.019,0.00885,2412.183,0.335,DSEP,,1,Simbad,284.55276,41.88091,284.55276,41.8808947,6424515,11.54,140.45,78.3,625,2.21,2,Simbad,284.55276,41.88089,3.071,1250,,-0.2,1250
0.137489,289.1521,49.71309,11657118, ,5359,2.998,0.36,8.589,2.677,0.00595,451.51,0.24,DSEP,,1,Simbad,289.1521,49.71309,289.15214,49.7131181,11657118,10.02,114.53,75,515,1.3,2,Simbad,289.15214,49.71312,2.998,1030,,0.36,1030
0.086552,288.29968,50.89303,12203243, ,5125,3.215,0.12,5.562,1.853,0.0152,932.422,0.307,DSEP,,1,Simbad,288.29968,50.89303,288.2997111,50.8930439,12203243,15.28,197.92,84.4,0,1.82,1,Simbad,288.29971,50.89304,3.215,0,,0.12,0
0.032427,284.98364,41.88135,6425377, ,5094,3.126,-0.1,6.247,1.902,0.011,2263.211,0.341,DSEP,,1,Simbad,284.98364,41.88135,284.9836333,41.8813575,6425377,13,160.55,81.1,380,5.67,3,Simbad,284.98363,41.88136,3.126,760,,-0.1,760
0.05462,296.24152,42.30118,6879830, ,4868,3.196,0.07,4.916,1.384,0.0164,1366.051,0.594,DSEP,,1,Simbad,296.24152,42.30118,296.2415031,42.3011886,6879830,14.92,189.24,85.2,225,2.36,2,Simbad,296.2415,42.30119,3.196,450,,0.07,450
0.079766,294.63181,47.11986,10148629, ,5053,2.884,-0.22,8.492,2.013,0.00463,2905.56,0.457,DSEP,,1,Simbad,294.63181,47.11986,294.6318314,47.1198433,10148629,8.46,91.63,73.5,335,2.69,2,Simbad,294.63183,47.11984,2.884,670,,-0.22,670
0.041374,297.67273,48.50594,11043940, ,5021,2.819,-0.54,7.106,1.213,0.00476,2397.727,0.505,DSEP,,1,Simbad,297.67273,48.50594,297.6727322,48.5059514,11043940,7.73,79.69,72.1,295,6.71,2,Simbad,297.67273,48.50595,2.819,590,,-0.54,590
0.021269,299.1832,41.12583,5905907, ,4907,2.995,-0.42,4.862,0.852,0.0104,559.118,0.362,DSEP,,1,Simbad,299.1832,41.12583,299.1832025,41.1258244,5905907,10.98,120.83,78.4,105,4,2,Simbad,299.1832,41.12582,2.995,210,,-0.42,210
0.090201,284.64404,45.46003,9074137, ,4852,3.119,-0.02,5.179,1.285,0.013,1302.874,0.309,DSEP,,1,Simbad,284.64404,45.46003,284.6440644,45.4600117,9074137,12.89,157.28,82.1,470,1.49,3,Simbad,284.64406,45.46001,3.119,940,,-0.02,940
0.013026,298.84222,43.45619,7777395, ,5242,3.212,-0.3,5.548,1.83,0.0151,1235.991,0.625,DSEP,,1,Simbad,298.84222,43.45619,298.8422244,43.4561883,7777395,14.85,191.31,84.5,475,8.5,2,Simbad,298.84222,43.45619,3.212,950,,-0.3,950
0.097156,285.00693,45.46482,9074792, ,4956,2.959,0.21,8.365,2.324,0.00559,3032.634,0.314,DSEP,,1,Simbad,285.00693,45.46482,285.0068986,45.4648356,9074792,9.79,110.7,77.4,360,1.45,2,Simbad,285.0069,45.46484,2.959,720,,0.21,720
0.040389,290.21097,49.73269,11658986, ,4800,3.144,0.04,4.601,1.075,0.0155,794.954,0.323,DSEP,,1,Simbad,290.21097,49.73269,290.2109653,49.7326792,11658986,13.41,164.45,83.3,325,2.55,3,Simbad,290.21097,49.73268,3.144,650,,0.04,650
0.068598,282.60837,41.24937,5937398, ,4935,2.965,-0.06,7.134,1.713,0.00665,1413.746,0.313,DSEP,,1,Simbad,282.60837,41.24937,282.6083906,41.2493589,5937398,10.55,118.87,78.9,530,6.25,2,Simbad,282.60839,41.24936,2.965,1060,,-0.06,1060
0.080606,294.86774,47.15825,10149324, ,4946,3.106,0.38,6.846,2.18,0.00957,2478.051,0.462,DSEP,,1,Simbad,294.86774,47.15825,294.8677725,47.1582464,10149324,12.52,155.69,83.3,330,4,2,Simbad,294.86777,47.15825,3.106,660,,0.38,660
0.017029,290.70871,44.03922,8162712, ,5145,2.783,-0.5,9.672,2.069,0.00322,4187.928,0.419,DSEP,,1,Simbad,290.70871,44.03922,290.7087164,44.0392189,8162712,7.07,71.5,72.9,120,6.7,2,Simbad,290.70872,44.03922,2.783,240,,-0.5,240
0.052528,290.37408,50.87638,12206812, ,4957,3.067,0.12,6.807,1.974,0.00881,1656.295,0.337,DSEP,,1,Simbad,290.37408,50.87638,290.3740911,50.8763672,12206812,11.69,142.4,79.15,410,3.44,2,Simbad,290.37409,50.87637,3.067,820,,0.12,820
0.071334,285.66422,45.46061,9075872, ,5102,3.098,-0.46,5.411,1.337,0.0119,1025.76,0.318,DSEP,,1,Simbad,285.66422,45.46061,285.6642428,45.4605983,9075872,13.22,157.57,82.5,290,2.45,3,Simbad,285.66424,45.4606,3.098,580,,-0.46,580
0.292653,283.47955,41.28906,5939253, ,4930,2.796,-0.2,8.781,1.756,0.00365,2806.305,0.324,DSEP,,1,Simbad,283.47955,41.28906,283.4796408,41.2891042,5939253,7.63,76.35,72.5,0,5.53,1,Simbad,283.47964,41.2891,2.796,0,,-0.2,0
0.055082,285.17688,46.69195,9818288, ,4696,2.878,0.3,7.779,1.667,0.00499,1922.759,0.307,DSEP,,1,Simbad,285.17688,46.69195,285.1768756,46.691935,9818288,8.52,92.92,76.6,245,1.43,2,Simbad,285.17688,46.69193,2.878,490,,0.3,490
0.070161,299.04315,43.40724,7778197, ,5136,3.029,-0.2,7.195,2.019,0.00764,1652.738,0.699,DSEP,,1,Simbad,299.04315,43.40724,299.0431256,43.4072319,7778197,9.88,128.54,65.4,0,7.86,1,Simbad,299.04313,43.40723,3.029,0,,-0.2,0
0.108554,287.64804,41.83238,6431097, ,5113,3.168,-0.32,5.289,1.504,0.0143,2268.774,0.386,DSEP,,1,Simbad,287.64804,41.83238,287.6480119,41.8323583,6431097,14.16,177.82,83.4,220,9.71,3,Simbad,287.64801,41.83236,3.168,440,,-0.32,440
0.07057,291.0329,50.85693,12207840, ,5006,2.807,-0.78,5.889,0.811,0.00559,1235.176,0.344,DSEP,,1,Simbad,291.0329,50.85693,291.0329308,50.8569325,12207840,7.88,77.63,77.4,285,9.09,2,Simbad,291.03293,50.85693,2.807,570,,-0.78,570
0.055598,283.84506,41.29981,5940068, ,4887,2.848,0,8.684,1.938,0.00417,1860.228,0.329,DSEP,,1,Simbad,283.84506,41.29981,283.8450572,41.2997947,5940068,8.41,90.33,74.7,0,4.31,1,Simbad,283.84506,41.29979,2.848,0,,0,0
0.047051,284.10529,41.29903,5940587, ,5107,2.916,-0.3,8.117,1.982,0.00522,2234.865,0.333,DSEP,,1,Simbad,284.10529,41.29903,284.1053031,41.2990214,5940587,9.06,103.08,73.3,200,6.93,3,Simbad,284.1053,41.29902,2.916,400,,-0.3,400
0.024054,286.91669,37.67927,2285827, ,4787,3.133,0.3,5.619,1.564,0.0124,1309.074,0.42,DSEP,,1,Simbad,286.91669,37.67927,286.9166844,37.679265,2285827,13.28,167.99,82.2,385,3.2,3,Simbad,286.91668,37.67926,3.133,770,,0.3,770
0.079101,289.4024,41.83058,6435623, ,5225,3.244,0.21,5.849,2.188,0.0154,1837.202,0.422,DSEP,,1,Simbad,289.4024,41.83058,289.4023706,41.8305817,6435623,16.68,211.32,91.4,320,3.25,2,Simbad,289.40237,41.83058,3.244,640,,0.21,640
0.083435,289.45642,41.87315,6435786, ,4984,3.069,-0.24,5.647,1.364,0.0107,1288.432,0.418,DSEP,,1,Simbad,289.45642,41.87315,289.4563897,41.8731553,6435786,11.89,142.91,79.6,345,7.05,3,Simbad,289.45639,41.87316,3.069,690,,-0.24,690
0.045053,291.39899,44.57135,8494157, ,5099,2.931,-0.62,6.109,1.161,0.00717,2509.212,0.426,DSEP,,1,Simbad,291.39899,44.57135,291.3989789,44.5713403,8494157,9.82,103.36,76.2,0,0.8,1,Simbad,291.39898,44.57134,2.931,0,,-0.62,0
0.060885,291.40039,44.57561,8494160, ,4785,3.222,0.16,4.388,1.171,0.0195,626.196,0.332,DSEP,,1,Simbad,291.40039,44.57561,291.4003958,44.5755936,8494160,15.84,202.81,87.3,0,2.65,1,Simbad,291.4004,44.57559,3.222,0,,0.16,0
0.009035,295.73795,42.99365,7376659, ,4779,2.972,0.02,5.789,1.147,0.00833,794.806,0.446,DSEP,,1,Simbad,295.73795,42.99365,295.7379503,42.9936475,7376659,10.14,113.16,77.6,0,6.17,1,Simbad,295.73795,42.99365,2.972,0,,0.02,0
0.005548,294.89032,39.21185,4171788, ,4882,2.881,-0.38,5.817,0.939,0.00672,1100.694,0.579,DSEP,,1,Simbad,294.89032,39.21185,294.8903217,39.2118492,4171788,8.42,91.47,72.8,0,7.47,1,Simbad,294.89032,39.21185,2.881,0,,-0.38,0
0.092255,292.66635,38.54228,3448427, ,5186,2.97,0.07,8.767,2.614,0.00546,3393.585,0.596,DSEP,,1,Simbad,292.66635,38.54228,292.6663717,38.5422608,3448427,9.8,109.29,76.5,370,5.49,2,Simbad,292.66637,38.54226,2.97,740,,0.07,740
0.028616,295.96097,42.98774,7377547, ,4751,3.373,0.24,3.485,1.045,0.0348,1121.137,0.534,DSEP,,1,Simbad,295.96097,42.98774,295.9609664,42.9877325,7377547,16.62,211.42,89.3,305,2.44,3,Simbad,295.96097,42.98773,3.373,610,,0.24,610
0.083087,294.80023,49.77349,11667630, ,4935,2.928,-0.18,7.075,1.548,0.00616,1665.437,0.416,DSEP,,1,Simbad,294.80023,49.77349,294.8002067,49.7734725,11667630,9.01,100.02,73.7,565,4.4,2,Simbad,294.80021,49.77347,2.928,1130,,-0.18,1130
0.131811,284.59775,46.14813,9512519, ,4808,2.96,0.14,7.007,1.634,0.00669,1948.037,0.304,DSEP,,1,Simbad,284.59775,46.14813,284.5977681,46.1480956,9512519,9.64,109.6,75.7,400,3.87,3,Simbad,284.59777,46.1481,2.96,800,,0.14,800
0.035241,289.25406,40.60785,5440198, ,4768,3.043,0.22,6.133,1.513,0.00924,1027.181,0.415,DSEP,,1,Simbad,289.25406,40.60785,289.2540636,40.6078594,5440198,11.38,136.42,78.8,305,2.09,3,Simbad,289.25406,40.60786,3.043,610,,0.22,610
0.058694,284.66257,46.18382,9512635, ,4976,3.068,-0.12,6.054,1.563,0.00992,1789.817,0.305,DSEP,,1,Simbad,284.66257,46.18382,284.6625864,46.1838083,9512635,11.78,139.8,79.2,450,2.91,2,Simbad,284.66259,46.18381,3.068,900,,-0.12,900
0.023287,296.06754,47.80611,10611263, ,4816,3.069,0.24,6.222,1.655,0.00967,1571.133,0.475,DSEP,,1,Simbad,296.06754,47.80611,296.0675386,47.8061036,10611263,11.71,140.92,80.1,310,7.75,3,Simbad,296.06754,47.8061,3.069,620,,0.24,620
0.028166,294.96893,39.22988,4172148, ,5019,3.118,-0.58,4.165,0.829,0.0162,1367.783,0.633,DSEP,,1,Simbad,294.96893,39.22988,294.96894,39.2298811,4172148,12.24,156.06,81.5,115,6.46,2,Simbad,294.96894,39.22988,3.118,230,,-0.58,230
0.053016,290.03986,41.8014,6437547, ,5139,3.064,-0.62,5.164,1.126,0.0115,1070.072,0.419,DSEP,,1,Simbad,290.03986,41.8014,290.0398403,41.8014011,6437547,10.73,139.21,101.8,305,10.01,2,Simbad,290.03984,41.8014,3.064,610,,-0.62,610
0.043739,295.62991,50.87795,12216433, ,4945,2.949,0.14,8.118,2.137,0.00563,3375.762,0.415,DSEP,,1,Simbad,295.62991,50.87795,295.6299222,50.8779406,12216433,9.57,109.28,76.9,375,0.74,2,Simbad,295.62992,50.87794,2.949,750,,0.14,750
0.098921,282.28021,42.48538,6924105, ,5090,2.916,-0.88,5.164,0.802,0.0082,1467.45,0.301,DSEP,,1,Simbad,282.28021,42.48538,282.2801781,42.4853942,6924105,10.04,103.21,74.6,490,6.02,2,Simbad,282.28018,42.48539,2.916,980,,-0.88,980
0.062455,295.76459,50.88415,12216750, ,4992,2.88,-0.08,8.643,2.064,0.0045,1191.682,0.408,DSEP,,1,Simbad,295.76459,50.88415,295.7646169,50.8841464,12216750,8.84,95.46,75.2,300,6.62,2,Simbad,295.76462,50.88415,2.88,600,,-0.08,600
0.018178,282.74084,42.40121,6925109, ,4907,3.187,-0.3,3.945,0.873,0.02,1124.084,0.306,DSEP,,1,Simbad,282.74084,42.40121,282.7408425,42.4012147,6925109,15.48,187.17,86.6,325,0.94,2,Simbad,282.74084,42.40121,3.187,650,,-0.3,650
0.070336,290.08176,45.41067,9084281, ,5015,2.89,-0.4,7.237,1.486,0.00552,2678.967,0.389,DSEP,,1,Simbad,290.08176,45.41067,290.0817567,45.4106894,9084281,8.81,93.92,74.5,275,2.04,2,Simbad,290.08176,45.41069,2.89,550,,-0.4,550
0.090047,282.76346,42.42598,6925158, ,4797,2.87,0.16,8.31,1.869,0.00459,1085.316,0.305,DSEP,,1,Simbad,282.76346,42.42598,282.7634589,42.425955,6925158,8.01,91.74,70.4,380,5.48,3,Simbad,282.76346,42.42595,2.87,760,,0.16,760
0.031406,285.40347,46.13725,9513889, ,5188,2.929,0.07,9.343,2.707,0.00467,3096.253,0.314,DSEP,,1,Simbad,285.40347,46.13725,285.40348,46.1372447,9513889,9.35,102.44,75.2,395,1.51,2,Simbad,285.40348,46.13724,2.929,790,,0.07,790
0.079388,291.32089,41.82265,6441442, ,4870,3.085,-0.26,4.498,0.899,0.0139,1193.397,0.454,DSEP,,1,Simbad,291.32089,41.82265,291.3208642,41.8226608,6441442,12.1,150.18,78.58,285,3.8,2,Simbad,291.32086,41.82266,3.085,570,,-0.26,570
0.039122,288.86002,41.29664,5951057, ,5095,2.829,-0.4,8.891,1.946,0.0039,4085.693,0.418,DSEP,,1,Simbad,288.86002,41.29664,288.8600117,41.2966489,5951057,7.52,79.27,71.2,385,3.24,3,Simbad,288.86001,41.29665,2.829,770,,-0.4,770
0.04884,296.58496,50.85471,12218634, ,5052,2.935,-0.14,8.061,2.042,0.00549,2674.249,0.433,DSEP,,1,Simbad,296.58496,50.85471,296.5849694,50.8546978,12218634,9.32,104.54,75.3,945,2.49,3,Simbad,296.58497,50.8547,2.935,1890,,-0.14,1890
0.018495,284.49438,42.45878,6928997, ,4986,2.982,0.21,8.244,2.376,0.00597,1201.63,0.328,DSEP,,1,Simbad,284.49438,42.45878,284.4943733,42.4587814,6928997,10.06,120.67,76.9,0,9.88,1,Simbad,284.49437,42.45878,2.982,0,,0.21,0
0.038803,290.84592,45.45301,9086187, ,4924,2.96,-0.26,5.908,1.162,0.00793,1100.967,0.392,DSEP,,1,Simbad,290.84592,45.45301,290.8459267,45.4530003,9086187,9.87,110.34,76.3,0,2.08,1,Simbad,290.84593,45.453,2.96,0,,-0.26,0
0.0634,289.0257,46.60368,9824874, ,4683,2.808,0.1,7.659,1.373,0.0043,1608.24,0.358,DSEP,,1,Simbad,289.0257,46.60368,289.0256789,46.60369,9824874,7.45,76.93,69.5,780,6.16,2,Simbad,289.02568,46.60369,2.808,1560,,0.1,1560
0.064725,296.51202,49.70973,11671578, ,5143,3.001,-0.26,7.388,1.997,0.00697,2672.603,0.452,DSEP,,1,Simbad,296.51202,49.70973,296.5120097,49.7097133,11671578,10.04,119.61,73.6,395,2.97,2,Simbad,296.51201,49.70971,3.001,790,,-0.26,790
0.034812,289.25446,46.69767,9825272, ,4999,2.751,-0.28,9.839,1.991,0.00295,3400.771,0.361,DSEP,,1,Simbad,289.25446,46.69767,289.2544511,46.6976625,9825272,6.7,67.52,68.3,0,9.78,1,Simbad,289.25445,46.69766,2.751,0,,-0.28,0
0.12596,289.5947,41.23596,5953450, ,5008,3.065,-0.58,4.448,0.837,0.0134,1131.405,0.422,DSEP,,1,Simbad,289.5947,41.23596,289.5947411,41.2359764,5953450,12.68,141.36,80.3,365,1.43,3,Simbad,289.59474,41.23598,3.065,730,,-0.58,730
0.038667,280.54572,43.52846,7798570, ,4654,2.824,0.02,6.313,0.97,0.00543,1206.131,0.276,DSEP,,1,Simbad,280.54572,43.52846,280.5457158,43.5284497,7798570,7.86,81.3,71.2,500,4.26,2,Simbad,280.54572,43.52845,2.824,1000,,0.02,1000
0.019343,298.65564,40.0083,4952717, ,4798,3.127,0.12,5.246,1.343,0.0131,598.496,0.391,DSEP,,1,Simbad,298.65564,40.0083,298.6556464,40.0082978,4952717,15.57,202.33,87.1,310,3.39,2,Simbad,298.65565,40.0083,3.127,620,,0.12,620
0.082523,298.76041,40.05279,4953262, ,4869,3.193,-0.04,4.383,1.094,0.0183,632.281,0.413,DSEP,,1,Simbad,298.76041,40.05279,298.7604131,40.0527672,4953262,14.8,188.61,85.1,365,7.18,3,Simbad,298.76041,40.05277,3.193,730,,-0.04,730
0.079852,297.34424,49.75236,11673754, ,4892,3.205,0.22,5.308,1.649,0.0155,1975.116,0.469,DSEP,,1,Simbad,297.34424,49.75236,297.3442594,49.7523417,11673754,15.4,196.11,87.4,490,10.85,2,Simbad,297.34426,49.75234,3.205,980,,0.22,980
0.051206,297.69083,47.11734,10158595, ,4811,2.772,-0.08,8.557,1.578,0.00355,1367.249,0.52,DSEP,,1,Simbad,297.69083,47.11734,297.6908425,47.1173286,10158595,6.76,70.53,68.1,0,4.69,1,Simbad,297.69084,47.11733,2.772,0,,-0.08,0
0.051417,283.67828,40.16824,4989477, ,5041,3.071,-0.64,4.424,0.839,0.0137,1364.41,0.336,DSEP,,1,Simbad,283.67828,40.16824,283.6782969,40.1682339,4989477,11.52,144.11,79,616,11.26,2,Simbad,283.6783,40.16823,3.071,1232,,-0.64,1232
0.111889,292.71533,45.40348,9091127, ,4936,2.836,-0.12,8.711,1.898,0.00404,3353.408,0.442,DSEP,,1,Simbad,292.71533,45.40348,292.7153483,45.4035083,9091127,8.02,84.77,70.9,900,7.43,2,Simbad,292.71535,45.40351,2.836,1800,,-0.12,1800
0.005485,290.02222,41.28507,5954815, ,4846,3.107,0.26,6.07,1.721,0.0108,1479.055,0.443,DSEP,,1,Simbad,290.02222,41.28507,290.0222192,41.2850686,5954815,12.55,157.33,80.1,465,4.7,3,Simbad,290.02222,41.28507,3.107,930,,0.26,930
0.08777,291.47693,37.67256,2303101, ,4936,3.113,0.22,6.501,2,0.0103,1859.132,0.567,DSEP,,1,Simbad,291.47693,37.67256,291.4768992,37.6725603,2303101,13.79,171.07,84.2,0,3.35,1,Simbad,291.4769,37.67256,3.113,0,,0.22,0
0.058021,282.39908,48.63646,11068380, ,4739,2.813,-0.04,7.367,1.287,0.00453,1523.958,0.269,DSEP,,1,Simbad,282.39908,48.63646,282.39909,48.6364453,11068380,7.65,79.6,71.4,420,8.69,2,Simbad,282.39909,48.63645,2.813,840,,-0.04,840
0.048249,298.23346,42.99469,7387808, ,4740,2.983,0.36,7.032,1.736,0.00703,787.033,0.473,DSEP,,1,Simbad,298.23346,42.99469,298.2334478,42.99468,7387808,9.86,120.3,75,335,3.12,2,Simbad,298.23345,42.99468,2.983,670,,0.36,670
0.084232,289.08102,46.10368,9520216, ,5065,3.062,-0.24,6.276,1.656,0.00944,2148.437,0.364,DSEP,,1,Simbad,289.08102,46.10368,289.0809897,46.1036903,9520216,11.89,139.69,80.7,375,2.75,3,Simbad,289.08099,46.10369,3.062,750,,-0.24,750
0.052377,287.58395,42.40687,6936091, ,4720,2.887,-0.1,5.692,0.912,0.00696,1340.134,0.377,DSEP,,1,Simbad,287.58395,42.40687,287.5839697,42.4068697,6936091,8.75,92.29,75,190,2.9,3,Simbad,287.58397,42.40687,2.887,380,,-0.1,380
0.050733,284.70053,40.19327,4991732, ,4860,2.917,0.14,8.109,1.981,0.00523,1050.244,0.346,DSEP,,1,Simbad,284.70053,40.19327,284.7005361,40.1932567,4991732,8.58,104.96,89.9,175,7,2,Simbad,284.70054,40.19326,2.917,350,,0.14,350
0.072629,289.59586,46.1415,9521171, ,4868,2.838,-0.16,7.738,1.505,0.00457,1817.995,0.372,DSEP,,1,Simbad,289.59586,46.1415,289.5958328,46.1414928,9521171,7.88,83.42,71.5,295,1.34,2,Simbad,289.59583,46.14149,2.838,590,,-0.16,590
0.066303,281.41486,43.58394,7799904, ,4816,2.796,-0.38,6.141,0.86,0.00523,1081.042,0.284,DSEP,,1,Simbad,281.41486,43.58394,281.4148647,43.5839581,7799904,7.89,77.88,72,685,3.84,3,Simbad,281.41486,43.58396,2.796,1370,,-0.38,1370
0.067396,287.96973,42.40574,6937017, ,5002,2.893,-0.7,5.358,0.818,0.00749,1557.295,0.385,DSEP,,1,Simbad,287.96973,42.40574,287.9697436,42.4057558,6937017,8.07,95.15,71.3,715,8.5,2,Simbad,287.96974,42.40576,2.893,1430,,-0.7,1430
0.117866,295.56265,39.27719,4174996, ,4909,3.025,-0.4,4.707,0.856,0.0116,1232.472,0.629,DSEP,,1,Simbad,295.56265,39.27719,295.5626678,39.2771603,4174996,11.17,124.54,78.7,225,2.92,3,Simbad,295.56267,39.27716,3.025,450,,-0.4,450
0.129313,286.60464,49.81012,11703582, ,5122,2.886,0.07,9.828,2.707,0.00402,3988.257,0.303,DSEP,,1,Simbad,286.60464,49.81012,286.6046956,49.8101217,11703582,8.66,93.63,73.8,0,9.94,1,Simbad,286.6047,49.81012,2.886,0,,0.07,0
0.027198,293.56873,41.83178,6448299, ,5210,3.233,0.36,6.016,2.258,0.0146,2166.424,0.54,DSEP,,1,Simbad,293.56873,41.83178,293.5687397,41.8317822,6448299,15.16,203.82,81.9,0,10.82,1,Simbad,293.56874,41.83178,3.233,0,,0.36,0
0.111951,281.5162,47.92041,10645209, ,5086,3.228,-0.14,5.117,1.614,0.017,1148.241,0.265,DSEP,,1,Simbad,281.5162,47.92041,281.5162397,47.9203939,10645209,14.03,193.85,70.4,465,3.31,2,Simbad,281.51624,47.92039,3.228,930,,-0.14,930
0.134787,290.86752,50.91587,12257306, ,5050,2.987,-0.18,7.28,1.875,0.00684,1582.658,0.343,DSEP,,1,Simbad,290.86752,50.91587,290.8675725,50.9158875,12257306,10.11,119.47,75.1,225,6.05,2,Simbad,290.86757,50.91589,2.987,450,,-0.18,450
0.031249,292.58966,40.69639,5450937, ,4898,2.837,-0.2,7.847,1.543,0.0045,1669.85,0.529,DSEP,,1,Simbad,292.58966,40.69639,292.5896714,40.6963908,5450937,8.06,84.11,72.8,300,6.9,3,Simbad,292.58967,40.69639,2.837,600,,-0.2,600
0.026358,286.57523,40.1341,4995788, ,4838,3.11,0.28,6.059,1.724,0.0109,891.613,0.364,DSEP,,1,Simbad,286.57523,40.1341,286.5752394,40.1341014,4995788,13.56,168.33,84.1,0,4.87,1,Simbad,286.57524,40.1341,3.11,0,,0.28,0
0.066825,292.11899,37.66591,2305992, ,4766,2.916,0.1,7.053,1.494,0.006,1108.201,0.535,DSEP,,1,Simbad,292.11899,37.66591,292.1189803,37.6658931,2305992,8.95,100.65,74.5,0,8.95,1,Simbad,292.11898,37.66589,2.916,0,,0.1,0
